mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_xgbclassifier__colsample_bylevel,param_xgbclassifier__colsample_bytree,param_xgbclassifier__learning_rate,param_xgbclassifier__max_depth,param_xgbclassifier__n_estimators,param_xgbclassifier__reg_lambda,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.06989445686340331,0.002038152181093838,0.012748956680297852,0.000689225960864091,0.4,0.5,0.01,3,50,0.4,"{'xgbclassifier__colsample_bylevel': 0.4, 'xgbclassifier__colsample_bytree': 0.5, 'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 3, 'xgbclassifier__n_estimators': 50, 'xgbclassifier__reg_lambda': 0.4}",0.75642965204236,0.7367624810892587,0.7575757575757576,0.696969696969697,0.7696969696969697,0.7434869114748086,0.02554230404324915,39
0.07133831977844238,0.001994536171860967,0.013111209869384766,0.0005564422118842578,0.4,0.5,0.01,3,50,0.5,"{'xgbclassifier__colsample_bylevel': 0.4, 'xgbclassifier__colsample_bytree': 0.5, 'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 3, 'xgbclassifier__n_estimators': 50, 'xgbclassifier__reg_lambda': 0.5}",0.75642965204236,0.7367624810892587,0.7575757575757576,0.696969696969697,0.7696969696969697,0.7434869114748086,0.02554230404324915,39
0.08529739379882813,0.0030963187970626214,0.013355875015258789,0.00032111474633582333,0.4,0.5,0.01,3,75,0.4,"{'xgbclassifier__colsample_bylevel': 0.4, 'xgbclassifier__colsample_bytree': 0.5, 'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 3, 'xgbclassifier__n_estimators': 75, 'xgbclassifier__reg_lambda': 0.4}",0.7715582450832073,0.7745839636913767,0.7712121212121212,0.7196969696969697,0.7787878787878788,0.7631678356943108,0.021904973930385926,31
0.09575681686401367,0.013624634585490979,0.012911605834960937,0.0002715689303040737,0.4,0.5,0.01,3,75,0.5,"{'xgbclassifier__colsample_bylevel': 0.4, 'xgbclassifier__colsample_bytree': 0.5, 'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 3, 'xgbclassifier__n_estimators': 75, 'xgbclassifier__reg_lambda': 0.5}",0.7715582450832073,0.7745839636913767,0.7712121212121212,0.7196969696969697,0.7787878787878788,0.7631678356943108,0.021904973930385926,31
0.06613035202026367,0.0029364439647174556,0.012494325637817383,0.0004331035549293292,0.4,0.5,0.05,2,50,0.4,"{'xgbclassifier__colsample_bylevel': 0.4, 'xgbclassifier__colsample_bytree': 0.5, 'xgbclassifier__learning_rate': 0.05, 'xgbclassifier__max_depth': 2, 'xgbclassifier__n_estimators': 50, 'xgbclassifier__reg_lambda': 0.4}",0.7745839636913767,0.783661119515885,0.7818181818181819,0.7348484848484849,0.7772727272727272,0.7704368954293311,0.01808245294415874,25
0.06820087432861328,0.004554789732562225,0.012868165969848633,0.0009201200717863497,0.4,0.5,0.05,2,50,0.5,"{'xgbclassifier__colsample_bylevel': 0.4, 'xgbclassifier__colsample_bytree': 0.5, 'xgbclassifier__learning_rate': 0.05, 'xgbclassifier__max_depth': 2, 'xgbclassifier__n_estimators': 50, 'xgbclassifier__reg_lambda': 0.5}",0.7745839636913767,0.783661119515885,0.7818181818181819,0.7348484848484849,0.7772727272727272,0.7704368954293311,0.01808245294415874,25
0.07805857658386231,0.00197150513822152,0.013039016723632812,0.0011549736758350504,0.4,0.5,0.05,2,75,0.4,"{'xgbclassifier__colsample_bylevel': 0.4, 'xgbclassifier__colsample_bytree': 0.5, 'xgbclassifier__learning_rate': 0.05, 'xgbclassifier__max_depth': 2, 'xgbclassifier__n_estimators': 75, 'xgbclassifier__reg_lambda': 0.4}",0.7806354009077155,0.7957639939485628,0.7742424242424243,0.7363636363636363,0.7803030303030303,0.7734616971530739,0.01986219502626523,24
0.07914624214172364,0.004343842422888653,0.013646364212036133,0.001996203687885594,0.4,0.5,0.05,2,75,0.5,"{'xgbclassifier__colsample_bylevel': 0.4, 'xgbclassifier__colsample_bytree': 0.5, 'xgbclassifier__learning_rate': 0.05, 'xgbclassifier__max_depth': 2, 'xgbclassifier__n_estimators': 75, 'xgbclassifier__reg_lambda': 0.5}",0.7806354009077155,0.7957639939485628,0.7742424242424243,0.7363636363636363,0.7833333333333333,0.7740677577591344,0.020106430665946647,23
0.07874140739440919,0.008005427156809582,0.012851190567016602,0.0005134805699977784,0.4,0.5,0.05,3,50,0.4,"{'xgbclassifier__colsample_bylevel': 0.4, 'xgbclassifier__colsample_bytree': 0.5, 'xgbclassifier__learning_rate': 0.05, 'xgbclassifier__max_depth': 3, 'xgbclassifier__n_estimators': 50, 'xgbclassifier__reg_lambda': 0.4}",0.7851739788199698,0.8048411497730711,0.7954545454545454,0.7606060606060606,0.796969696969697,0.7886090863246688,0.015337597059613989,12
0.07377796173095703,0.0017044503459649567,0.01355886459350586,0.0004916131207002305,0.4,0.5,0.05,3,50,0.5,"{'xgbclassifier__colsample_bylevel': 0.4, 'xgbclassifier__colsample_bytree': 0.5, 'xgbclassifier__learning_rate': 0.05, 'xgbclassifier__max_depth': 3, 'xgbclassifier__n_estimators': 50, 'xgbclassifier__reg_lambda': 0.5}",0.7881996974281392,0.8063540090771558,0.7954545454545454,0.7606060606060606,0.796969696969697,0.7895168019071196,0.015568299299029514,11
